brottstyp_id;namn;niva;grupp_id;grupp;sokvag
13950;Närstående genom parrelation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus, Närstående genom parrelation
13954;Närstående genom släktskap/familj;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus, Närstående genom släktskap/familj
13962;Annan slags relation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus, Annan slags relation
13968;Obekanta;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus, Obekanta
12910;Försök till våldtäkt;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt
12912;Utomhus;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus
13945;Närstående genom parrelation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus, Närstående genom parrelation
13946;Närstående genom släktskap/familj;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus, Närstående genom släktskap/familj
13947;Annan slags relation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus, Annan slags relation
13948;Obekanta;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus, Obekanta
12913;Inomhus;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus
13941;Närstående genom parrelation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus, Närstående genom parrelation
13942;Närstående genom släktskap/familj;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus, Närstående genom släktskap/familj
13943;Annan slags relation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus, Annan slags relation
13944;Obekanta;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus, Obekanta
12823;Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006);1;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006)
12861;Fullbordad våldtäkt;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt
12868;Utomhus;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus
13951;Närstående genom parrelation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus, Närstående genom parrelation
13955;Närstående genom släktskap/familj;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus, Närstående genom släktskap/familj
13963;Annan slags relation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus, Annan slags relation
13969;Obekanta;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Utomhus, Obekanta
12874;Inomhus;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus
13952;Närstående genom parrelation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus, Närstående genom parrelation
13956;Närstående genom släktskap/familj;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus, Närstående genom släktskap/familj
13964;Annan slags relation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus, Annan slags relation
13970;Obekanta;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Fullbordad våldtäkt, Inomhus, Obekanta
12864;Försök till våldtäkt;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt
12869;Utomhus;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus
13959;Närstående genom parrelation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus, Närstående genom parrelation
13957;Närstående genom släktskap/familj;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus, Närstående genom släktskap/familj
13965;Annan slags relation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus, Annan slags relation
13971;Obekanta;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Utomhus, Obekanta
12875;Inomhus;3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus
13960;Närstående genom parrelation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus, Närstående genom parrelation
13958;Närstående genom släktskap/familj;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus, Närstående genom släktskap/familj
13966;Annan slags relation;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus, Annan slags relation
13972;Obekanta;4;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot man 18 år eller äldre (1 §) (15 år och äldre t.o.m. 2006), Försök till våldtäkt, Inomhus, Obekanta
12824;Mot person 15 år eller äldre;1;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot person 15 år eller äldre
12862;Fullbordad våldtäkt;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot person 15 år eller äldre, Fullbordad våldtäkt
12870;Utomhus (t.o.m. 2024);3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot person 15 år eller äldre, Fullbordad våldtäkt, Utomhus (t.o.m. 2024)
12876;Inomhus (t.o.m. 2024);3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot person 15 år eller äldre, Fullbordad våldtäkt, Inomhus (t.o.m. 2024)
12865;Försök till våldtäkt;2;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot person 15 år eller äldre, Försök till våldtäkt
12871;Utomhus (t.o.m. 2024);3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot person 15 år eller äldre, Försök till våldtäkt, Utomhus (t.o.m. 2024)
12877;Inomhus (t.o.m. 2024);3;12818;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot person 15 år eller äldre, Försök till våldtäkt, Inomhus (t.o.m. 2024)
12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);0;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007)
12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);1;11338;Våldtäkt inkl. grov (1, 4 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007)
12919;Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007);1;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007)
12921;Mot flicka under 15 år (4 §);2;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka under 15 år (4 §)
12927;Fullbordad våldtäkt;3;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka under 15 år (4 §), Fullbordad våldtäkt
12939;Utomhus (t.o.m. 2024);4;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka under 15 år (4 §), Fullbordad våldtäkt, Utomhus (t.o.m. 2024)
12951;Inomhus (t.o.m. 2024);4;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka under 15 år (4 §), Fullbordad våldtäkt, Inomhus (t.o.m. 2024)
12933;Försök till våldtäkt;3;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka under 15 år (4 §), Försök till våldtäkt
12940;Utomhus (t.o.m. 2024);4;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka under 15 år (4 §), Försök till våldtäkt, Utomhus (t.o.m. 2024)
12952;Inomhus (t.o.m. 2024);4;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka under 15 år (4 §), Försök till våldtäkt, Inomhus (t.o.m. 2024)
12923;Mot flicka 15-17 år (1, 4 §);2;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka 15-17 år (1, 4 §)
12928;Fullbordad våldtäkt;3;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka 15-17 år (1, 4 §) , Fullbordad våldtäkt
12941;Utomhus (t.o.m. 2024);4;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka 15-17 år (1, 4 §) , Fullbordad våldtäkt, Utomhus (t.o.m. 2024)
12953;Inomhus (t.o.m. 2024);4;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka 15-17 år (1, 4 §) , Fullbordad våldtäkt, Inomhus (t.o.m. 2024)
12934;Försök till våldtäkt;3;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka 15-17 år (1, 4 §) , Försök till våldtäkt
12942;Utomhus (t.o.m. 2024);4;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka 15-17 år (1, 4 §) , Försök till våldtäkt, Utomhus (t.o.m. 2024)
12954;Inomhus (t.o.m. 2024);4;12819;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Mot flicka 15-17 år (1, 4 §) , Försök till våldtäkt, Inomhus (t.o.m. 2024)
